source_code,arm,eta0,length,kernel,window_type,n_windows,mean_bad_auc_reduction,median_bad_auc_reduction,mean_bad_dwell_reduction,mean_primitive_switch_rate,p95_action_l1_shift_exact,p95_ood_max_pct,mean_logprob_delta_exact,mean_entropy_delta_exact,safe_window_rate,mean_safe_suppression_score,mean_natural_cum_return,mean_risk_stress,mean_market_gate,mean_volatility_gate,mean_liquidity_gate,mean_sector_gate,mean_correlation_regime_gate,mean_drawdown_gate,mean_recovery_gate,mean_turbulence_gate,mean_ood_gate,stage6_candidate_broad,temporal_shape_pass,wrong_direction_control_pass,stage6_candidate_strict,stage6_candidate
4,hidden_subspace,1.0,20,logistic_dose,event,5,0.5085345059298878,0.554921640216168,2.0,0.13999999999999999,0.014546070583164691,0.974958374958375,-0.02737846374511719,0.030342941284179685,1.0,0.4511741946539323,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,True,True,True,False,False
4,hidden_direction,1.0,20,powerlaw_dose,event,5,0.5053642368127137,0.5203907732145767,2.2,0.16999999999999998,0.02431976830586792,0.974958374958375,-0.02958503723144531,0.032467498779296874,1.0,0.44648917833808727,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,True,True,True,False,False
4,hidden_subspace,1.0,20,exponential_dose,event,5,0.5036401578995793,0.5179228642315126,2.4,0.16999999999999998,0.018798666764050724,0.974958374958375,-0.027218818664550774,0.030158462524414058,1.0,0.4463959553726856,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,True,True,True,False,False
4,hidden_subspace,1.0,20,har_mixture_dose,event,5,0.5017406612319446,0.5048114266434822,1.8,0.15,0.02020106269046665,0.974958374958375,-0.027094154357910162,0.03010871887207031,1.0,0.4446030196840895,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,True,True,True,False,False
2,hidden_direction,1.0,20,raised_cosine_dose,event,7,0.48197802889932173,0.4886446522677581,3.5714285714285716,0.21428571428571427,0.023108736677095294,0.964035964035964,-0.032953643798828126,0.045205307006835935,1.0,0.441624932015852,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
2,hidden_direction,1.0,20,logistic_dose,event,7,0.48194293796591586,0.4888811074119829,3.4285714285714284,0.20714285714285713,0.022607904104515908,0.964035964035964,-0.03293021065848214,0.04522143772670201,1.0,0.4416224185199278,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
2,hidden_direction,1.0,20,linear_dose,event,7,0.4807245135810471,0.4841519836716429,3.7142857142857144,0.21428571428571427,0.02177045431919396,0.964035964035964,-0.03288241795131138,0.04499697004045759,1.0,0.44040113289923616,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
4,hidden_subspace,1.0,20,powerlaw_dose,event,5,0.4972410305965287,0.5117527187861499,2.0,0.15999999999999998,0.022278237529099,0.974958374958375,-0.02702201843261719,0.029926376342773436,1.0,0.4401398398780305,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,True,True,True,False,False
2,hidden_direction,1.0,20,exponential_dose,event,7,0.48027656715240274,0.4823444845671839,3.7142857142857144,0.20714285714285713,0.03047457215376198,0.964035964035964,-0.03312841142926897,0.045110103062220984,1.0,0.4397059604271205,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
2,hidden_direction,1.0,20,hawkes_retriggered_dose,event,7,0.47502579407247747,0.4723341024245923,4.0,0.2285714285714286,0.02793331020511687,0.964035964035964,-0.031802804129464284,0.04351468767438616,1.0,0.43557951421863705,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
