arm,source_code,target_code,eta,n,source_prob_delta_mean,source_prob_delta_p95_abs,target_prob_delta_mean,primitive_switch_rate,action_l1_shift_mean_proxy,action_l1_shift_p95_proxy,raw_action_l2_shift_mean_proxy,action_l1_shift_mean_exact,action_l1_shift_p95_exact,raw_action_l2_shift_mean_exact,logprob_delta_mean_exact,entropy_delta_mean_exact,cash_q_sum_deviation_p95_proxy,mahalanobis_p95_pct,knn_p95_pct,pca_recon_p95_pct,ae_recon_p95_pct,density_p95_pct,ood_max_p95_pct,directionality_gate,policy_output_gate_proxy,policy_output_gate_exact,portfolio_behavior_gate_proxy,ood_safety_gate,no_immediate_risk_blowup_gate_proxy,exact_policy_forward_available,eligible_stage55_proxy,eligible_stage55_exact,status,blocked_exact_reason,obs_ood_max_p95_pct,latent_ood_max_p95_pct
input_level,6,1,0.25,343,-0.0013154164555600192,0.0030546873356994964,0.0016122270221761844,0.0058309037900874635,0.0014488515131848895,0.002428889274597168,0.018061270462158992,0.0014488515131848895,0.002428889274597168,0.018061270462158992,-0.0023954853024496627,0.0031166187875819973,,0.9523809523809522,0.9500499500499501,0.9463869463869464,0.9184149184149184,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,6,7,0.25,343,-0.0026691782098672125,0.005714942998549966,0.002281730106805115,0.03498542274052478,0.003307873794466712,0.0033078737944667973,0.06194484465409592,0.003986071876681928,0.004960931837558746,0.061989966139153904,0.011952580932973078,-0.01304759923640215,2.220446049250313e-16,0.952214452214452,0.9517149517149517,0.935064935064935,0.9167499167499168,0.913086913086913,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,7,0.25,343,-0.0012658631537096896,0.0037082032354223138,0.0017660848541874712,0.023323615160349854,0.0027638522633837005,0.002763852263383805,0.04253993164879669,0.0031723095044363346,0.0038298629224300385,0.042563527583554604,0.007594305989346073,-0.008161917372278152,2.220446049250313e-16,0.9538794538794536,0.9517149517149517,0.9367299367299368,0.9195804195804195,0.913086913086913,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,7,0.25,343,,,,,0.045449292789945195,0.07559141164228059,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,7,0.25,343,-0.00027060929934465583,0.0008639937425341526,0.00020720476947279592,0.0029154518950437317,0.0008169971677982425,0.00135795958340168,0.012725244357682353,0.0008169971677982425,0.00135795958340168,0.012725244357682353,-0.0035604805014918914,0.002911537103680758,,0.9520479520479518,0.9500499500499501,0.9367299367299368,0.9115218115218114,0.913086913086913,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9663669663669664
hidden_direction,6,2,0.25,343,-0.007146811154986252,0.009288868337320677,0.00563774164844409,0.043731778425655975,0.005824047496620552,0.005824047496620636,0.0658349994655685,0.005855648156592171,0.00687846913933754,0.06587369385943816,0.011696784906415132,-0.007907500419950347,2.220446049250313e-16,0.952214452214452,0.9533799533799534,0.9367299367299368,0.9184149184149184,0.9097569097569097,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,2,0.25,343,-0.005909583856500265,0.008120042123637372,0.005673827935606895,0.029154518950437316,0.005232609816760102,0.005232609816760197,0.0515466754288551,0.005019049173758607,0.0057703647762537,0.051573273826271034,0.008101949886399873,-0.00379154216443832,2.220446049250313e-16,0.9523809523809522,0.9533799533799534,0.9383949383949384,0.9184149184149184,0.9097569097569097,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,2,0.25,343,,,,,0.03844752116856036,0.0610660470651778,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,2,0.25,343,-0.0015713352075218622,0.0032783275290443614,0.0012286209469970872,0.02040816326530612,0.001718379969847098,0.0030569415539503098,0.021786401983698064,0.001718379969847098,0.0030569415539503098,0.021786401983698064,-0.002834865025111607,0.003868014054812773,,0.952214452214452,0.9500499500499501,0.9463869463869464,0.9150849150849151,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.962037962037962
hidden_direction,6,,0.5,343,-0.008418514844144307,0.010654153887809215,,0.0728862973760933,0.00469171938909396,0.004691719389094063,0.04679019630577839,0.004613589891843476,0.005259711295366287,0.04682746488307725,0.005964940908003827,-0.0010835297253667091,2.220446049250313e-16,0.952214452214452,0.9533799533799534,0.935064935064935,0.9200799200799201,0.9067599067599068,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,,0.5,343,-0.006467046419943115,0.009039348326608854,,0.043731778425655975,0.004073605548004784,0.004073605548004868,0.03299101943661756,0.003567683209092207,0.0038397405296564102,0.03300413635963949,-9.429976126890489e-05,0.004486862494021046,2.220446049250313e-16,0.9523809523809522,0.9533799533799534,0.9400599400599401,0.9184149184149184,0.9067599067599068,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,6,,0.5,343,-0.0016856878919601073,0.003736784864441123,,0.02040816326530612,0.0021472729405838963,0.003420622833073137,0.03069729459778821,0.0021472729405838963,0.003420622833073137,0.03069729459778821,-0.006376216432443513,0.007773663490228681,,0.952214452214452,0.9500499500499501,0.9463869463869464,0.9149184149184149,0.9147519147519148,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9613719613719613
hidden_direction,6,1,0.5,343,-0.013234523436893764,0.017583306462255394,0.014054393047983806,0.13119533527696792,0.0076099893204932415,0.007609989320493282,0.06954234993553142,0.007177102718904136,0.007893947884440422,0.06958506719016473,0.005415635623320199,0.004969316043242074,2.220446049250313e-16,0.952214452214452,0.958041958041958,0.9367299367299368,0.9217449217449217,0.9062604062604062,0.97002997002997,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,1,0.5,343,-0.012993109664984917,0.017631859210002793,0.015027552370900704,0.119533527696793,0.008807261679795566,0.008807261679795623,0.07599919309375885,0.008136545462702175,0.009004941210150719,0.0760345424012262,0.004123376340282207,0.002968879899895226,2.220446049250313e-16,0.9523809523809522,0.9597069597069597,0.9367299367299368,0.9200799200799201,0.9060939060939059,0.9703629703629704,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,1,0.5,343,,,,,0.05970048368118763,0.092682057204308,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,1,0.5,343,-0.0026563754130466445,0.006057570906117221,0.0032378440333529395,0.043731778425655975,0.002891916358088613,0.005158048123121262,0.036055593257199745,0.002891916358088613,0.005158048123121262,0.036055593257199745,-0.004671714048691464,0.006029179075368987,,0.9525474525474523,0.9517149517149517,0.9463869463869464,0.9182484182484182,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,6,7,0.5,343,-0.00536187817454524,0.011494640284412216,0.004650388517138523,0.04956268221574344,0.006615747588933418,0.006615747588933487,0.1238896893081917,0.007942359367760207,0.009894410148262978,0.12397956259483499,0.023959857729364067,-0.02629536442436908,2.220446049250313e-16,0.952214452214452,0.9533799533799534,0.935064935064935,0.9184149184149184,0.9129537129537129,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,7,0.5,343,-0.002576738503201799,0.007497166941513117,0.003581697133411333,0.023323615160349854,0.0055277045267673845,0.005527704526767482,0.0850798632975932,0.00633147787357037,0.0076478589326143265,0.08512751471370719,0.015249480311446566,-0.016507362832828443,2.220446049250313e-16,0.9538794538794536,0.9533799533799534,0.9367299367299368,0.9210789210789209,0.913086913086913,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,7,0.5,343,,,,,0.09089858557989051,0.15118282328456129,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,7,0.5,343,-0.0005480199160640151,0.0017179069174632078,0.0004168044687529867,0.03206997084548105,0.0016321506318649815,0.0027228016406297684,0.025388419081025237,0.0016321506318649815,0.0027228016406297684,0.025388419081025237,-0.007095937478646593,0.0057899764258381925,,0.9520479520479518,0.9500499500499501,0.935064935064935,0.91002331002331,0.9127539127539127,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9663669663669664
hidden_direction,6,2,0.5,343,-0.014391375213986002,0.01865040075042651,0.011739617854646387,0.11661807580174927,0.0116480949932411,0.011648094993241164,0.1316699989311368,0.011680952042515007,0.013729386031627655,0.13174794292832254,0.023683475683451395,-0.016689178199879282,2.220446049250313e-16,0.9523809523809522,0.9630369630369631,0.935064935064935,0.9217449217449217,0.9062604062604062,0.97002997002997,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,2,0.5,343,-0.012044297894832976,0.016445659480376934,0.011802269299903998,0.11078717201166181,0.010465219633520205,0.01046521963352031,0.10309335085770995,0.010024620361256878,0.011529089882969856,0.10314622436685396,0.016500556434208728,-0.008454636999191417,2.220446049250313e-16,0.9523809523809522,0.9613719613719613,0.9367299367299368,0.9200799200799201,0.9067599067599068,0.9703629703629704,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,2,0.5,343,,,,,0.07689504233712079,0.12213209413035572,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,2,0.5,343,-0.0031756826122406076,0.006598760272707366,0.0024968218652842516,0.043731778425655975,0.003431908878614534,0.006051171571016312,0.04346967692440783,0.003431908878614534,0.006051171571016312,0.04346967692440783,-0.005504841707190689,0.007446378035030976,,0.952214452214452,0.9517149517149517,0.948051948051948,0.9115884115884115,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,6,,1.0,343,-0.01687411018500903,0.02135066784953832,,0.13119533527696792,0.009383438778187902,0.00938343877818799,0.09358039261155673,0.009214222528931003,0.01050734892487526,0.09365483006304971,0.012195531550371265,-0.0029499732370626822,2.220446049250313e-16,0.952214452214452,0.9630369630369631,0.9367299367299368,0.9234099234099234,0.9040959040959039,0.9686979686979686,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,,1.0,343,-0.013181945026375024,0.018285786047843366,,0.13119533527696792,0.008147211096009563,0.008147211096009618,0.06598203887323509,0.007137564974823429,0.007681911811232567,0.06600812674872034,0.00012436135517264943,0.008075213640841381,2.220446049250313e-16,0.9523809523809522,0.958041958041958,0.9400599400599401,0.9200799200799201,0.9045954045954044,0.9703629703629704,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,6,,1.0,343,-0.0034095254718302208,0.0072364107448937565,,0.0728862973760933,0.00427295137794129,0.006642570532858369,0.06095178889615716,0.00427295137794129,0.006642570532858369,0.06095178889615716,-0.012575966971261161,0.015241750822817967,,0.9520479520479518,0.9517149517149517,0.9430569430569431,0.9087579087579085,0.9147519147519148,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,6,1,1.0,343,-0.02703807950813181,0.03497807461282893,0.029090403680889748,0.21574344023323616,0.015219978640986493,0.015219978640986589,0.13908469987106278,0.014340195196623705,0.015774309635162354,0.1391704430472399,0.011859337720509521,0.006973400060358965,2.220446049250313e-16,0.952214452214452,0.9696969696969697,0.9430569430569431,0.9217449217449217,0.8943056943056942,0.97002997002997,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,1,1.0,343,-0.02686137722994911,0.03601938635480112,0.031103968704744352,0.22157434402332363,0.017614523359591138,0.017614523359591214,0.15199838618751776,0.016266146001376148,0.018005799502134323,0.152069336036899,0.009515122839035167,0.002299339361162992,2.220446049250313e-16,0.9525474525474523,0.97002997002997,0.935064935064935,0.9167499167499168,0.8943056943056942,0.9715284715284714,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,1,1.0,343,,,,,0.11940096736237524,0.1853641144086161,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,1,1.0,343,-0.00545641023414059,0.011500684771086761,0.006598932851896547,0.05830903790087463,0.005786412751231527,0.011089041829109192,0.07130180015812462,0.005786412751231527,0.011089041829109192,0.07130180015812462,-0.008431270588243668,0.010927272607564232,,0.9510489510489508,0.9573759573759574,0.9430569430569431,0.9203463203463197,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9663669663669664
hidden_direction,6,7,1.0,343,-0.010815234996746564,0.02322047839442537,0.009653412497796533,0.08454810495626822,0.013231495177866827,0.013231495177866922,0.24777937861638316,0.015765708613239292,0.01967806927859783,0.24795886087869415,0.04813446178380672,-0.05339259378416545,2.220446049250313e-16,0.9523809523809522,0.9630369630369631,0.9367299367299368,0.9200799200799201,0.9082584082584082,0.97002997002997,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,7,1.0,343,-0.005332768796252861,0.015301721072864038,0.007362633948914136,0.04664723032069971,0.01105540905353478,0.011055409053534873,0.1701597265951864,0.012610383348067022,0.015247439965605736,0.17025456088798735,0.030734059414432625,-0.03374407798833819,2.220446049250313e-16,0.9538794538794536,0.9573759573759574,0.9367299367299368,0.928404928404928,0.9117549117549117,0.9713619713619713,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,7,1.0,343,,,,,0.181797171159781,0.3023656465691225,,,,,,,,,,,,,,,False,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,7,1.0,343,-0.0011216575682249424,0.003437129515789894,0.0008403766199540977,0.07580174927113703,0.0032496368485358993,0.0053875744342803955,0.05044097728136677,0.0032496368485358993,0.0053875744342803955,0.05044097728136677,-0.014095684529741026,0.01143096834855594,,0.9517149517149514,0.9517149517149517,0.9333999333999334,0.906093906093906,0.9067599067599068,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,6,2,1.0,343,-0.029126543388229082,0.03752015886518428,0.025422810731988692,0.20699708454810495,0.023296189986482203,0.023296189986482276,0.26333999786227363,0.02324062908399557,0.027347415685653687,0.2634954084981635,0.04852112528186498,-0.0368713289933719,1.1102230246251565e-16,0.9523809523809522,0.9716949716949717,0.9317349317349317,0.9217449217449217,0.8989676989676988,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,2,1.0,343,-0.024937780885064847,0.033632431838651694,0.025491251186782856,0.20116618075801748,0.02093043926704043,0.020930439267040482,0.20618670171542008,0.019995120063467552,0.02300943247973919,0.20629229529084686,0.03418660511428344,-0.020384118438809676,2.220446049250313e-16,0.9525474525474523,0.9716949716949717,0.9367299367299368,0.9234099234099234,0.9009657009657008,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,2,1.0,343,,,,,0.15379008467424155,0.24426418826071145,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,6,2,1.0,343,-0.006510077124064095,0.013070497168153561,0.00521473871765558,0.061224489795918366,0.00688188448656926,0.012202208861708641,0.08612131899760346,0.00688188448656926,0.012202208861708641,0.08612131899760346,-0.00986651985012755,0.01338260305866208,,0.9462204462204461,0.9533799533799534,0.948051948051948,0.9155511155511149,0.9197469197469198,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.9630369630369631
hidden_direction,7,,0.25,58,-0.0033954023109920486,0.018948696860502823,,0.0,0.0026193130669322526,0.0026193130669323085,0.044397966982381826,0.002530855447824659,0.0037263575941324234,0.04442251133250779,-0.012077594625538793,0.026295365958378232,2.220446049250313e-16,0.997002997002997,0.9983349983349983,0.9946719946719946,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,,0.25,58,-0.003267514271516914,0.01819160886818727,,0.0,0.0022886324150246757,0.002288632415024826,0.03727300364383164,0.002286413395456199,0.0032572243362665176,0.03729132916136035,-0.010710354509024784,0.023071946768925107,2.220446049250313e-16,0.997002997002997,0.9983349983349983,0.9946719946719946,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,7,,0.25,58,-0.0013012840065063148,0.006883392737760674,,0.0,0.0010201346835699574,0.0018460284918546677,0.022748824658578838,0.0010201346835699574,0.0018460284918546677,0.022748824658578838,-0.006063395533068427,0.011707042825633082,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,1,0.25,58,-0.0044098393101323855,0.02400207318321712,0.001982199416640248,0.0,0.0032132872809263802,0.003213287280926406,0.047138935235141094,0.003322494023575865,0.00455082394182682,0.04716017193578441,-0.013418789567618534,0.03337189246868265,2.220446049250313e-16,0.997002997002997,1.0,0.993006993006993,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,1,0.25,58,-0.0041744315420599734,0.022518435200888254,0.0019358084729812596,0.0,0.0023509203683902144,0.0023509203683902665,0.030987063198824938,0.002656598157923797,0.0032301805913448334,0.030998177858519143,-0.00975786406418373,0.02475238668507543,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,7,1,0.25,58,,,,,0.05734162514812242,0.0886792909402367,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,7,1,0.25,58,-0.0015704254177014757,0.008752023614430171,0.00033586119932188724,0.0,0.001173325461046449,0.001993142068386078,0.024019999911302124,0.001173325461046449,0.001993142068386078,0.024019999911302124,-0.006727481710499731,0.01198406877188847,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,2,0.25,58,-0.0037591387893343266,0.020395275444630157,0.001266723684920273,0.0,0.0032434534789477385,0.0032434534789478713,0.024808868163760222,0.0024902663868049094,0.002643464133143425,0.024823134636570668,-0.004006089835331358,0.01686425044618804,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,2,0.25,58,-0.0036243576140576727,0.019580930210920444,0.0012515783358267023,0.0,0.0031418543826155785,0.0031418543826156123,0.023178190376869093,0.002358123210483584,0.002590622752904892,0.023186659440398216,-0.0031382462074016704,0.015424662622912177,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,7,2,0.25,58,,,,,0.05567916825265904,0.07847147434949882,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,7,2,0.25,58,-0.0019564434882806112,0.01130277924176254,0.0002124470639505554,0.0,0.0014680831468310849,0.0026051364839076996,0.030810274553067726,0.0014680831468310849,0.0026051364839076996,0.030810274553067726,-0.008684881802262932,0.015593956256734914,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,,0.5,58,-0.006842780849904193,0.038919098644400796,,0.0,0.005238626133864534,0.005238626133864579,0.08879593396476412,0.005072005735389118,0.007467526942491531,0.08884620422433162,-0.024100731159078664,0.05234961674131196,1.1102230246251565e-16,0.997002997002997,0.9983349983349983,0.9946719946719946,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,,0.5,58,-0.006583723345132518,0.03733283993838821,,0.0,0.0045772648300493055,0.004577264830049419,0.07454600728766374,0.004579711255842242,0.006524048745632172,0.07458334518917675,-0.02136743479761584,0.04593592676623114,2.220446049250313e-16,0.997002997002997,0.9983349983349983,0.9946719946719946,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,7,,0.5,58,-0.002616646010506266,0.01370079472214042,,0.0,0.0020396891531759293,0.003696991130709648,0.045390358098365106,0.0020396891531759293,0.003696991130709648,0.045390358098365106,-0.012106402166958513,0.023335555504108298,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,1,0.5,58,-0.008923680697559645,0.04968540150636169,0.004065112836638702,0.0,0.006426574561852755,0.006426574561852822,0.09427787047028226,0.006656490298437661,0.009117469191551208,0.09432157925490675,-0.026661971519733298,0.0660729243837554,2.220446049250313e-16,0.997002997002997,1.0,0.993006993006993,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,1,0.5,58,-0.008446956975299265,0.04655881525416816,0.003962091149553761,0.0,0.0047018407367804636,0.004701840736780552,0.06197412639764937,0.005317364755118716,0.006464781239628792,0.061995532170965754,-0.019323217457738417,0.048881399220433726,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,7,1,0.5,58,,,,,0.11468325029624482,0.17735858188047335,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,7,1,0.5,58,-0.0031768640740183676,0.017738962058226948,0.0006782605096440765,0.0,0.002343773584941338,0.003990756347775459,0.04775895457714796,0.002343773584941338,0.003990756347775459,0.04775895457714796,-0.013409647448309537,0.023857511323073816,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,2,0.5,58,-0.007605437707234141,0.04204939970745192,0.0026382045926400368,0.0,0.006486906957895496,0.006486906957895614,0.049617736327520576,0.004983360429519209,0.005289111286401749,0.049646133621191156,-0.007823944091796875,0.033125515641837286,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,2,0.5,58,-0.007334940651754973,0.04034859218252307,0.002602992493208214,0.0,0.006283708765231236,0.006283708765231447,0.04635638075373804,0.00471830907566794,0.005183055996894836,0.04637337225521433,-0.006114104698444235,0.03032829021585399,1.2767564783189284e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,7,2,0.5,58,,,,,0.11135833650531801,0.15694294869899753,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,7,2,0.5,58,-0.003951619417533267,0.022547722479368315,0.00043316750893714827,0.0,0.0029420764024915367,0.00521867536008358,0.06130179207258184,0.0029420764024915367,0.00521867536008358,0.06130179207258184,-0.017307215723498113,0.03096771240234375,,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,,1.0,58,-0.013935933904151624,0.08178571829478765,,0.034482758620689655,0.010477252267729048,0.010477252267729154,0.17759186792952864,0.01018503815706434,0.01499454490840435,0.1776915611378078,-0.047990207014412714,0.10372385485418911,1.1102230246251565e-16,0.997002997002997,0.9983349983349983,0.993006993006993,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,,1.0,58,-0.01340059021996912,0.07834684077996523,,0.08620689655172414,0.009154529660098604,0.009154529660098647,0.14909201457532636,0.0091868931877202,0.013086749240756035,0.14916644142619495,-0.04252479816305226,0.09102472765692349,2.220446049250313e-16,0.997002997002997,0.9983349983349983,0.9946719946719946,0.9966699966699967,0.9983349983349983,0.9983349983349983,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,7,,1.0,58,-0.005299500290048315,0.026925221914157582,,0.0,0.004085380584001541,0.007414333522319794,0.09056936621922872,0.004085380584001541,0.007414333522319794,0.09056936621922872,-0.02417853782916891,0.04650037042025862,,0.997002997002997,0.9983349983349983,0.9913419913419913,0.9966699966699967,0.9983349983349983,0.9986679986679987,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,0.9986679986679987,0.9983349983349983
hidden_direction,7,1,1.0,58,-0.01836728565494999,0.10583400441526902,0.008553391468494908,0.1206896551724138,0.012853149123705521,0.012853149123705603,0.1885557409405657,0.01335913765019384,0.01829773187637329,0.18864168946085305,-0.05260724034802667,0.12949397646147628,2.220446049250313e-16,0.997002997002997,1.0,0.993006993006993,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,7,1,1.0,58,-0.017379707408581017,0.09903056140886979,0.008299617587664392,0.15517241379310345,0.009403681473560934,0.009403681473561059,0.12394825279529978,0.010651369322219799,0.012948062270879745,0.12399114925285866,-0.037903226655105066,0.09531257892477102,2.220446049250313e-16,0.997002997002997,1.0,0.9946719946719946,0.9966699966699967,0.9983349983349983,1.0,False,True,True,True,False,True,True,False,False,descriptive_only_or_unsafe,,,
